,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,prop_name,t,prop_val,prop_id
4092100469659,Ca,K,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.02485,0.09093333333333332,0.6037833333333332,0.2357,0.0274,0.017333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.293796300888061,LogViscosity1573K
4092100469664,Ca,K,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,0.025,0.0466,0.0524,0.5996166666666666,0.22406666666666664,0.02765,0.02466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.9094817638397217,LogViscosity1573K
4092100469663,Ca,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.025550000000000003,0.1052,0.5965,0.22093333333333331,0.02715,0.02466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.6486880779266355,LogViscosity1573K
4092100469658,Ca,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.02565,0.1052,0.5962166666666667,0.2269666666666667,0.0279,0.01806666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.5304808616638184,LogViscosity1573K
4092100469660,Ca,K,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,0.0259,0.04786666666666667,0.05213333333333334,0.5986499999999999,0.22946666666666665,0.02815,0.017833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.818725824356079,LogViscosity1573K
50100023517,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0321967803219678,0.03084691530846915,0.1005899410058994,0.5953571309535712,0.2410092324100923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.5371222496032717,LogViscosity1573K
50100023527,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.037300000000000014,0.035800000000000005,0.08806666666666667,0.5982666666666667,0.2405666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.5889005661010742,LogViscosity1573K
4092100469656,Ca,K,Na,O,Si,Zr,X,X,X,X,X,X,X,X,X,X,X,0.04985,0.04593333333333333,0.051599999999999986,0.6012833333333333,0.23426666666666665,0.017066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.8279095888137815,LogViscosity1573K
4092100469661,Ca,K,Na,O,Si,Zr,X,X,X,X,X,X,X,X,X,X,X,0.0499,0.04673333333333333,0.05106666666666666,0.6011333333333333,0.2272333333333333,0.02393333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.803521513938904,LogViscosity1573K
664700038838,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0508,0.10646666666666668,0.5965,0.2462333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.345027208328247,LogViscosity1573K
3334300062047,Ca,Na,O,P,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.10885,0.15106666666666665,0.5556690476190476,0.004914285714285714,0.1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.21682465076446533,LogViscosity1573K
3334300062048,Ca,K,Mg,Na,O,P,Si,X,X,X,X,X,X,X,X,X,X,0.1104110411041104,0.052605260526052605,0.038403840384038414,0.03993732706603994,0.5716190666685717,0.0049719257640049724,0.18205153848718209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.7288667559623718,LogViscosity1573K
3334300062049,B,Ca,K,Mg,Na,O,P,Si,X,X,X,X,X,X,X,X,X,0.003520000000000001,0.11955,0.04746666666666666,0.0378,0.03933333333333333,0.5706395238095239,0.002457142857142857,0.17923333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.4583024978637695,LogViscosity1573K
1087700047301,B,Ca,K,Na,O,Si,Zr,X,X,X,X,X,X,X,X,X,X,0.008,0.0125,0.02333333333333333,0.10666666666666666,0.5961666666666666,0.21333333333333326,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.0,LogViscosity1573K
421300110797,As,B,Ba,K,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,0.0007199999999999997,0.0128,0.04584999999999999,0.050799999999999984,0.02319999999999999,0.6047633333333332,0.2397666666666666,0.022099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.3548699617385864,LogViscosity1573K
421300110798,As,B,Ba,K,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,0.0007201440288057611,0.062172434486897375,0.04760952190438087,0.028672401146896037,0.018403680736147225,0.6113922784556911,0.2148763085950524,0.016153230646129224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.7608715891838075,LogViscosity1573K
421600110840,As,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.00096,0.045066666666666665,0.6112066666666667,0.0983,0.2444666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.4345513582229616,LogViscosity1573K
421700110846,As,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.001,0.04986666666666667,0.6031166666666667,0.11535,0.2306666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.0491845607757568,LogViscosity1573K
1391500118294,Al,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0021202120212021197,0.0563056305630563,0.1022102210221022,0.5964396439643964,0.2429242924292429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.4175673723220823,LogViscosity1573K
3786300447686,Al,B,Ba,La,Li,Mg,Na,O,Si,Sr,Zn,X,X,X,X,X,X,0.0028002800280028,0.037003700370037,0.06535653565356535,0.0008800880088008801,0.07987465413207986,0.017751775177517748,0.007667433410007665,0.5776277627762776,0.17868453512017868,0.01035103510351035,0.02200220022002201,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.3999999761581421,LogViscosity1573K
453200035897,Al,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0030000000000000014,0.04885,0.09526666666666668,0.6022500000000001,0.2506333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.6039090156555176,LogViscosity1573K
1740200166466,Al,Ca,Fe,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.003480104403132093,0.04230126903807114,0.00014800444013320395,0.0020667286685267213,0.029400882026460788,0.08606924874412898,0.5980932761316172,0.2384404865479297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.6359734535217283,LogViscosity1573K
3786200447671,Al,B,Ba,La,Li,Na,O,Si,Zn,X,X,X,X,X,X,X,X,0.004080408040804082,0.011921192119211922,0.031603160316031616,0.010201020102010202,0.12361236123612362,0.007467413408007469,0.5755908924225757,0.2036203620362036,0.03190319031903191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.5,LogViscosity1573K
3899300461117,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0046799999999999975,0.0483,0.0034,0.0266,0.08646666666666665,0.5959866666666667,0.23456666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.4611039161682131,LogViscosity1573K
3243300407175,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0046799999999999975,0.0483,0.0034,0.0266,0.08713333333333331,0.5956533333333333,0.2342333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.6184556484222412,LogViscosity1573K
3413700408397,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.004920492049204921,0.0443044304430443,0.005533886722005534,0.027452745274527457,0.08174150748408174,0.5982898289828983,0.2377571090442377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.67267107963562,LogViscosity1573K
1358600078947,Al,B,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0054800000000000005,0.39452,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.269625186920166,LogViscosity1573K
3899300461119,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.00556,0.04512,0.02726666666666666,0.6445866666666666,0.27746666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.7281203269958496,LogViscosity1573K
1733700134901,Al,Ba,Ca,K,Mg,Na,O,Si,Sr,Zr,X,X,X,X,X,X,X,0.006,0.0026,0.04905,0.02853333333333333,0.04395,0.028266666666666662,0.605,0.2332666666666667,0.0012,0.002133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.044928789138794,LogViscosity1573K
1733700134910,Al,Ca,K,Mg,Na,O,Si,Zr,X,X,X,X,X,X,X,X,X,0.0061200000000000004,0.03484999999999998,0.08339999999999999,0.0299,0.0035333333333333328,0.6005966666666666,0.2333333333333333,0.008266666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.4581620693206787,LogViscosity1573K
1733700134904,Al,Ba,Ca,K,Mg,Na,O,Si,Zr,X,X,X,X,X,X,X,X,0.0069200000000000025,0.00635,0.035350000000000006,0.03513333333333333,0.035100000000000006,0.033133333333333334,0.6057800000000001,0.2386666666666667,0.003566666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.2380716800689697,LogViscosity1573K
3409800407824,Al,Ca,K,Na,O,Si,Sr,Zr,X,X,X,X,X,X,X,X,X,0.0070407040704070405,0.05615561556155616,0.02866953362002866,0.0332033203320332,0.6100543387672102,0.2431909857652432,0.01735173517351735,0.004333766710004332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.991361141204834,LogViscosity1573K
3786200447668,Al,B,Ba,Ca,La,Li,Na,O,Si,Zn,Zr,X,X,X,X,X,X,0.007239276072392761,0.04239576042395762,0.06734326567343267,0.013148685131486851,0.0036396360363963602,0.0822584408225844,0.0079325400793254,0.584344898843449,0.18414825184148254,0.00454954504549545,0.002999700029997001,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.5,LogViscosity1573K
4056300475416,Al,B,Ba,Ca,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,X,0.007759224077592242,0.011358864113588643,0.06754324567543246,0.041595840415958416,0.6132353431323536,0.197313601973136,0.041595840415958416,0.013198680131986804,0.006399360063993599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.065215349197388,LogViscosity1573K
4094100478353,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,X,0.00832083208320832,0.007440744074407442,0.006150615061506151,0.011051105110511052,0.11551155115511552,0.6147848118145148,0.2216888355502217,0.015051505150515053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.8370521068573,LogViscosity1573K
3909200462008,Al,Ca,K,Mg,O,Si,Sr,Zr,X,X,X,X,X,X,X,X,X,0.0091990800919908,0.02024797520247975,0.0970569609705696,0.03734626537346265,0.5963237009632371,0.2248108522481085,0.00324967503249675,0.0117654901176549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.4901726245880127,LogViscosity1573K
1733700134912,Al,B,Ca,K,Mg,O,Si,Sr,Zr,X,X,X,X,X,X,X,X,0.0092009200920092,0.005000500050005001,0.020302030203020297,0.0972097209720972,0.0374037403740374,0.5953762042870953,0.22048871553822047,0.00325032503250325,0.011767843451011764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.25297212600708,LogViscosity1573K
1733700134913,Al,Ca,K,Mg,Na,O,Si,Zr,X,X,X,X,X,X,X,X,X,0.009999000099990002,0.03984601539846015,0.0632603406326034,0.03484651534846515,0.013731960137319598,0.6016065060160649,0.23084358230843585,0.005866080058660799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.3572311401367188,LogViscosity1573K
1733700134914,Al,Ca,K,Mg,Na,O,Si,Zr,X,X,X,X,X,X,X,X,X,0.01008,0.04005,0.06993333333333332,0.035,0.006866666666666668,0.6015700000000002,0.23060000000000005,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.43622088432312,LogViscosity1573K
4094100478345,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,X,0.01036,0.018359999999999998,0.0126,0.0126,0.1028,0.6130966666666666,0.21183333333333326,0.01835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.6096785068511963,LogViscosity1573K
54200024089,Al,Ca,Mg,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.010961096109610964,0.14956495649564955,0.10406040604060404,0.5802980298029803,0.1551155115511551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.30639082193374634,LogViscosity1573K
1358600078948,Al,B,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.01108,0.38892,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.2081121802330017,LogViscosity1573K
55800024449,Al,Ca,Mg,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01127887211278872,0.12798720127987198,0.07124287571242875,0.5983768289837682,0.1911142219111422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.975796699523926,LogViscosity1573K
1651700159684,Al,Ca,Mg,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.011361136113611364,0.2326732673267327,0.035953595359535954,0.5752308564189752,0.1447811447811448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.11545342206954955,LogViscosity1573K
3913300462387,Al,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0128,0.06449999999999999,0.08933333333333332,0.5983666666666665,0.23499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.19861364364624,LogViscosity1573K
3913300462401,Al,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.0128,0.008666666666666666,0.0645,0.07999999999999999,0.5987,0.2353333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.162973403930664,LogViscosity1573K
3913300462403,Al,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.0128,0.009333333333333329,0.0745,0.06666666666666668,0.6016999999999999,0.23499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.385828256607056,LogViscosity1573K
4008100472503,Al,Ba,Ca,La,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,X,0.013200000000000002,0.07200000000000001,0.05,0.0028,0.6156666666666667,0.203,0.023,0.013666666666666664,0.006666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.3547017574310305,LogViscosity1573K
4094100478354,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,X,0.013558644135586443,0.00707929207079292,0.00844915508449155,0.01374862513748625,0.09404059594040597,0.6159484051594841,0.2215778422157784,0.0255974402559744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.9471657276153564,LogViscosity1573K
1219700138395,Al,B,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.014080000000000004,0.02060000000000001,0.04955000000000001,0.0497,0.03213333333333335,0.6117366666666667,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.8695740699768064,LogViscosity1573K
4008000472497,Al,Ba,Ca,La,O,Si,Sn,Sr,Ti,Zr,X,X,X,X,X,X,X,0.015840950457027426,0.07165429925795551,0.04970298217893074,0.0029601776106566394,0.6154135914821558,0.20121207272436348,0.00018001080064803892,0.02300138008280497,0.01346747471514958,0.006567060690308085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.3547017574310305,LogViscosity1573K
4279000497857,Al,B,Ba,Ca,O,Si,Sr,Zn,Zr,X,X,X,X,X,X,X,X,0.015918408159184088,0.02331766823317669,0.06929307069293072,0.04269573042695731,0.6074992500749926,0.1800153318001533,0.03094690530946906,0.014948505149485059,0.015365130153651306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.009572029113769,LogViscosity1573K
4279000497880,Al,Ba,Ca,La,O,Sb,Si,Sr,Ti,Zn,X,X,X,X,X,X,X,0.016080321606432132,0.07010140202804055,0.04320086401728035,0.006040120802416048,0.6123602472049441,0.0001120022400448009,0.1999039980799616,0.023350467009340185,0.01370027400548011,0.015150303006060118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.2513272762298584,LogViscosity1573K
4279000497856,Al,B,Ba,Ca,O,Si,Sr,Ti,Zn,Zr,X,X,X,X,X,X,X,0.016159999999999997,0.02368,0.07044999999999997,0.021349999999999997,0.6098933333333332,0.1830333333333333,0.0434,0.0034333333333333325,0.0152,0.013399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.0332920551300049,LogViscosity1573K
4279000497826,Al,B,Ba,O,Si,Sr,Ti,Zn,Zr,X,X,X,X,X,X,X,X,0.016201620162016202,0.02372237223722372,0.0706070607060706,0.6170583725039172,0.18331833183318336,0.043054305430543054,0.02413574690802413,0.015201520152015204,0.006700670067006699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.9649466276168824,LogViscosity1573K
4279000497809,Al,Ba,Ca,La,O,Si,Sr,Ti,Zn,Zr,X,X,X,X,X,X,X,0.01644,0.07154999999999999,0.04405,0.0051600000000000005,0.6087333333333333,0.1859,0.03194999999999998,0.013966666666666664,0.015449999999999997,0.0068000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.0938742160797121,LogViscosity1573K
4279000497821,Al,B,Ba,O,Si,Sr,Ti,Zn,Zr,X,X,X,X,X,X,X,X,0.016441644164416444,0.024082408240824086,0.07985798579857986,0.6135746908024136,0.18608527519418608,0.043704370437043706,0.014001400140014006,0.015451545154515453,0.006800680068006802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.035933256149292,LogViscosity1573K
4279000497822,Al,B,Ba,O,Si,Sr,Ti,Zn,Zr,X,X,X,X,X,X,X,X,0.016561656165616563,0.02428242824282429,0.08845884588458848,0.6144547788112146,0.18751875187518752,0.032203220322032204,0.01410141014101411,0.015551555155515553,0.006867353402006866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.054526805877685,LogViscosity1573K
4279000497823,Al,B,Ba,O,Si,Sr,Ti,Zn,Zr,X,X,X,X,X,X,X,X,0.016718328167183282,0.02447755224477552,0.09749025097490248,0.6153551311535513,0.18898110188981104,0.02014798520147986,0.014231910142319096,0.0156984301569843,0.006899310068993099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.1195285320281982,LogViscosity1573K
2840100364482,Al,Ca,Fe,K,Mg,Na,O,P,Si,Ti,X,X,X,X,X,X,X,0.01671916404179791,0.13499325033748316,0.00021198940052997355,0.0002133226671999733,0.03779811009449528,0.00013332666699998334,0.6069933646174833,0.005514010013785025,0.1970568138259753,0.00036664833424995423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.5814392566680908,LogViscosity1573K
4279000497824,Al,B,Ba,O,Si,Sr,Ti,Zn,Zr,X,X,X,X,X,X,X,X,0.01684,0.02468,0.1067,0.6162966666666667,0.19053333333333333,0.007850000000000001,0.014333333333333332,0.0158,0.006966666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.1627798080444336,LogViscosity1573K
3413700408398,Al,Ba,Ca,K,Mg,Na,O,Si,Sr,Zr,X,X,X,X,X,X,X,0.016919999999999998,0.0186,0.03225,0.032,0.01295,0.033666666666666664,0.6013633333333332,0.22183333333333333,0.02515,0.005266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.9887752532958984,LogViscosity1573K
4094100478348,Al,B,Ba,Ca,Mg,O,Si,Sr,X,X,X,X,X,X,X,X,X,0.017240000000000002,0.007359999999999999,0.007749999999999998,0.03645,0.0931,0.6111,0.2099,0.017099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,1.6243753433227541,LogViscosity1573K
1733700134907,Al,Ca,K,Mg,Na,O,Si,Sr,Zr,X,X,X,X,X,X,X,X,0.018118188181181886,0.0365963403659634,0.05992734059927341,0.03634636536346365,0.020331300203313,0.5975202479752024,0.21887811218878112,0.00504949505049495,0.0072326100723261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.233586311340332,LogViscosity1573K
3786300447691,Al,B,Ba,Ca,K,La,Li,O,Si,Sr,Ti,Zr,X,X,X,X,X,0.01860000000000001,0.016320000000000005,0.01325,0.06035000000000002,0.0072000000000000015,0.0020800000000000003,0.03773333333333334,0.6026166666666668,0.20653333333333335,0.032650000000000005,0.0008333333333333335,0.0018333333333333333,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,0.7999999523162842,LogViscosity1573K
2853500365761,Al,Ba,Ca,K,Mg,Na,O,Si,Sr,Zr,X,X,X,X,X,X,X,0.019000000000000003,0.0178,0.0296,0.030866666666666667,0.017150000000000002,0.031266666666666665,0.6032333333333334,0.2226,0.02305,0.0054333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.1042912006378174,LogViscosity1573K
3913300462390,Al,Mg,Na,O,Si,Zr,X,X,X,X,X,X,X,X,X,X,X,0.020000000000000004,0.056,0.08533333333333333,0.602,0.232,0.004666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1573K,1573,2.5281193256378174,LogViscosity1573K
