,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,prop_name,t,prop_val,prop_id
720800054521,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.06666666666666668,0.15553333333333333,0.5555666666666667,0.22223333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,1.0978736877441406,LogViscosity1373K
720800054518,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.13333333333333333,0.08886666666666666,0.5555666666666667,0.22223333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,0.9612064957618712,LogViscosity1373K
720800054517,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.15553333333333333,0.06666666666666668,0.5555666666666667,0.22223333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,0.9383168816566464,LogViscosity1373K
4092100469662,K,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.04666666666666667,0.0522,0.59885,0.222,0.05515,0.02513333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.4562265872955327,LogViscosity1373K
3586000430149,K,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.04706666666666666,0.04866666666666666,0.60275,0.2446666666666667,0.04815,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.314112663269043,LogViscosity1373K
4092100469657,K,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.04753333333333333,0.05106666666666669,0.5991666666666666,0.2302333333333333,0.05460000000000001,0.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.4356281757354736,LogViscosity1373K
3586000430136,K,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.0494,0.049666666666666665,0.6003333333333333,0.2469333333333333,0.0504,0.0032666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.1598496437072754,LogViscosity1373K
3586000430146,K,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,X,0.09466666666666664,0.6029,0.2438,0.0493,0.00933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.8925094604492183,LogViscosity1373K
3586000430145,K,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,X,0.09953333333333332,0.5994166666666666,0.2453666666666667,0.05245000000000001,0.003233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.5060918331146236,LogViscosity1373K
724000045853,K,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1,0.6166666666666667,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.9420238733291635,LogViscosity1373K
3586000430144,K,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,X,X,X,0.10493333333333334,0.6000833333333333,0.2526333333333333,0.042350000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.311323881149292,LogViscosity1373K
3586000430147,K,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,X,0.10666666666666666,0.5959333333333334,0.22883333333333336,0.0522,0.016366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.980987787246704,LogViscosity1373K
4092100469653,Ca,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.0236,0.09146666666666667,0.6047166666666667,0.2461333333333333,0.02505,0.00903333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.866183996200561,LogViscosity1373K
4092100469648,Ca,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.024,0.09006666666666666,0.606,0.25406666666666666,0.0229,0.0029666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.733904242515564,LogViscosity1373K
4092100469659,Ca,K,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.02485,0.09093333333333332,0.6037833333333332,0.2357,0.0274,0.017333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.8359549045562735,LogViscosity1373K
4092100469664,Ca,K,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,0.025,0.0466,0.0524,0.5996166666666666,0.22406666666666664,0.02765,0.02466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.3420925140380864,LogViscosity1373K
4092100469663,Ca,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.025550000000000003,0.1052,0.5965,0.22093333333333331,0.02715,0.02466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.006808042526245,LogViscosity1373K
4092100469658,Ca,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,X,0.02565,0.1052,0.5962166666666667,0.2269666666666667,0.0279,0.01806666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.7465394735336304,LogViscosity1373K
4092100469660,Ca,K,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,X,X,0.0259,0.04786666666666667,0.05213333333333334,0.5986499999999999,0.22946666666666665,0.02815,0.017833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.078065633773804,LogViscosity1373K
50100023517,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0321967803219678,0.03084691530846915,0.1005899410058994,0.5953571309535712,0.2410092324100923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.435025453567505,LogViscosity1373K
50100023527,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.037300000000000014,0.035800000000000005,0.08806666666666667,0.5982666666666667,0.2405666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.6007626056671143,LogViscosity1373K
3586000430129,Ca,Na,O,Si,Zr,X,X,X,X,X,X,X,X,X,X,X,X,0.0489,0.0938,0.6034666666666667,0.23126666666666665,0.022566666666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.100224494934082,LogViscosity1373K
4092100469656,Ca,K,Na,O,Si,Zr,X,X,X,X,X,X,X,X,X,X,X,0.04985,0.04593333333333333,0.051599999999999986,0.6012833333333333,0.23426666666666665,0.017066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.045126914978028,LogViscosity1373K
4092100469661,Ca,K,Na,O,Si,Zr,X,X,X,X,X,X,X,X,X,X,X,0.0499,0.04673333333333333,0.05106666666666666,0.6011333333333333,0.2272333333333333,0.02393333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.135486602783203,LogViscosity1373K
1294100114956,Ca,Fe,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0499,0.0008,0.10646666666666668,0.5966666666666667,0.24616666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.3550316095352173,LogViscosity1373K
3586000430143,Ca,K,O,Si,Zr,X,X,X,X,X,X,X,X,X,X,X,X,0.0503,0.10293333333333332,0.5984333333333334,0.2319333333333333,0.016399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.2883925437927246,LogViscosity1373K
3586000430142,Ca,K,O,Si,Zr,X,X,X,X,X,X,X,X,X,X,X,X,0.0504,0.10273333333333333,0.5985,0.2374333333333333,0.010933333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.0996851921081547,LogViscosity1373K
664700038838,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.0508,0.10646666666666668,0.5965,0.2462333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.281365871429444,LogViscosity1373K
4056300475402,Ba,Ca,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,X,X,X,0.06634336566343366,0.04084591540845915,0.617321601173216,0.2153784621537846,0.04084591540845915,0.0129653701296537,0.0062993700629937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.977185845375061,LogViscosity1373K
41000022188,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.075,0.1,0.5916666666666666,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,1.8554009199142456,LogViscosity1373K
41000022197,Ba,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.125,0.1,0.575,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,1.2190022468566897,LogViscosity1373K
4056300475417,B,Ba,Ca,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,X,X,0.022520000000000002,0.06695000000000001,0.041200000000000014,0.6131300000000002,0.1955666666666667,0.041200000000000014,0.01306666666666667,0.0063666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.092780351638794,LogViscosity1373K
4279000497798,B,Ba,Ca,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,X,X,0.03391660833916608,0.06724327567243275,0.0413958604139586,0.6110022331100223,0.1855147818551478,0.0413958604139586,0.0131320201313202,0.006399360063993599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,1.7844383716583252,LogViscosity1373K
4056300475415,B,Ba,Ca,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,X,X,0.0454,0.06755,0.0416,0.60885,0.1754,0.0416,0.0132,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,1.4159832000732422,LogViscosity1373K
421300110791,As,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0002560153609216553,0.028321699301958117,0.00755045302718163,0.0503363535145442,0.003450207012420745,0.05206979085411792,0.6070337553586549,0.2509817255702009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.283306241035461,LogViscosity1373K
421700110848,As,B,K,O,Pb,Sb,Si,X,X,X,X,X,X,X,X,X,X,0.0005600224008960361,0.002400096003840154,0.033401336053442136,0.5981565929303839,0.15375615024600986,0.0003840153606144248,0.21134178700481354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,1.1363219022750857,LogViscosity1373K
421500110828,As,Ba,K,Na,O,Pb,Sb,Si,Zn,X,X,X,X,X,X,X,X,0.0009199080091990801,0.020597940205979395,0.04339566043395658,0.004866180048661799,0.6011032230110319,0.06584341565843413,0.0005999400059993997,0.2255774422557744,0.03709629037096289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.1817889213562007,LogViscosity1373K
421600110840,As,K,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.00096,0.045066666666666665,0.6112066666666667,0.0983,0.2444666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.3075180053710938,LogViscosity1373K
421500110820,As,B,Ba,K,Na,O,Pb,Sb,Si,Zn,X,X,X,X,X,X,X,0.000999830028895088,0.02015657338252497,0.05384084705600048,0.03866009445061006,0.011731339005702364,0.5938243831881913,0.006448903686373318,0.00026795444774388357,0.20213230417495687,0.07193777057900158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,1.8857741355896,LogViscosity1373K
442900060935,Al,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0003040000000000001,0.014080000000000004,0.03730000000000002,0.0002933333333333334,0.021500000000000002,0.10033333333333336,0.5943560000000001,0.23183333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,1.973758220672608,LogViscosity1373K
2840100364481,Al,Ca,K,Mg,Na,O,P,Si,X,X,X,X,X,X,X,X,X,0.00047995200479952,0.08834116588341166,0.0029997000299970002,0.023847615238476148,0.0994567209945672,0.5786288037862879,0.003999600039995999,0.2022464420224644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,1.515469670295715,LogViscosity1373K
994900087237,Al,B,Ca,Ge,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,0.0007200720072007201,0.04216421642164217,0.016351635163516356,0.009734306764009736,0.017335066840017337,0.040937427076040964,0.007600760076007602,0.032869953662032866,0.6059639297263061,0.22632263226322635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.057459831237793,LogViscosity1373K
1391500118294,Al,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0021202120212021197,0.0563056305630563,0.1022102210221022,0.5964396439643964,0.2429242924292429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.3036184310913086,LogViscosity1373K
4026600467418,Al,Ca,K,Mg,Na,O,Si,Y,X,X,X,X,X,X,X,X,X,0.00231976802319768,0.04414558544145585,0.0020664600206646,0.028497150284971507,0.0861913808619138,0.5976035729760357,0.2371762823717628,0.0019998000199979997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.9630748033523564,LogViscosity1373K
4026600467417,Al,Ca,K,Mg,Na,O,Si,Y,X,X,X,X,X,X,X,X,X,0.00231976802319768,0.04424557544245575,0.0020664600206646,0.0285971402859714,0.08639136086391364,0.5976035729760357,0.23777622237776225,0.0009999000099989999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.976423263549805,LogViscosity1373K
442900060940,Al,B,Ca,K,Mg,Na,O,P,Si,X,X,X,X,X,X,X,X,0.00264,0.035840000000000004,0.0376,0.0026,0.0216,0.10453333333333333,0.5871914285714286,0.0014285714285714286,0.20656666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,1.4472299814224243,LogViscosity1373K
453200035897,Al,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0030000000000000014,0.04885,0.09526666666666668,0.6022500000000001,0.2506333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.5606343746185303,LogViscosity1373K
1740200166466,Al,Ca,Fe,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.003480104403132093,0.04230126903807114,0.00014800444013320395,0.0020667286685267213,0.029400882026460788,0.08606924874412898,0.5980932761316172,0.2384404865479297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.6393752098083496,LogViscosity1373K
764800132563,Al,B,Ba,Ca,K,Mg,Na,O,Si,Zn,Zr,X,X,X,X,X,X,0.003679632036796322,0.032196780321967815,0.00204979502049795,0.005549445055494452,0.004399560043995601,0.023147685231476856,0.033463320334633215,0.6289571042895713,0.2538412825384129,0.007649235076492351,0.005066160050661601,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.7567217350006095,LogViscosity1373K
764800132584,Al,B,Ca,K,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,0.0037192561487702468,0.032553489302139575,0.013197360527894421,0.013130707191894951,0.01692994734386456,0.6391255082316869,0.2708791575018329,0.00619876024795041,0.004265813503965873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,4.095804691314696,LogViscosity1373K
764800132575,Al,B,Ba,Ca,K,Mg,Na,O,Si,Zr,X,X,X,X,X,X,X,0.0040404040404040395,0.05092509250925092,0.0033503350335033497,0.016451645164516443,0.0122012201220122,0.014751475147514747,0.006734006734006732,0.6365203186985362,0.2532586591992532,0.0017668433510017664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,4.209035873413087,LogViscosity1373K
3899300461117,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0046799999999999975,0.0483,0.0034,0.0266,0.08646666666666665,0.5959866666666667,0.23456666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.4721360206604004,LogViscosity1373K
3243300407175,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0046799999999999975,0.0483,0.0034,0.0266,0.08713333333333331,0.5956533333333333,0.2342333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.6347424983978267,LogViscosity1373K
994900087233,Al,B,Ca,K,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,0.004880000000000001,0.035719999999999995,0.04435,0.0308,0.013866666666666666,0.0468,0.5993833333333334,0.2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.9641053676605225,LogViscosity1373K
3413700408397,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.004920492049204921,0.0443044304430443,0.005533886722005534,0.027452745274527457,0.08174150748408174,0.5982898289828983,0.2377571090442377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.6720104217529297,LogViscosity1373K
4008000472474,Al,Ba,Ca,La,Nb,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,0.004959008198360329,0.07408518296340731,0.04429114177164566,0.007038592281543691,0.003085097266261033,0.6190904676207616,0.20355928814237148,0.01989602079584083,0.02352862760781177,0.0004665733519962675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.4840679168701167,LogViscosity1373K
4008000472480,Al,Ba,Ca,La,Mg,Nb,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,0.004959999999999999,0.07404999999999999,0.04424999999999999,0.003919999999999999,0.031299999999999994,0.0057714285714285714,0.6096485714285714,0.17543333333333333,0.0199,0.0235,0.007266666666666665,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.211930513381958,LogViscosity1373K
764800132587,Al,B,Ca,K,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,0.00496,0.03636,0.01325,0.015466666666666663,0.015,0.6380633333333333,0.26643333333333336,0.0062,0.004266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.993091106414795,LogViscosity1373K
764800132582,Al,B,Ca,K,Na,O,Si,Zn,Zr,X,X,X,X,X,X,X,X,0.00496,0.04004,0.01355,0.013466666666666663,0.01633333333333333,0.6371499999999999,0.2624333333333333,0.0078,0.004266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,3.936248302459717,LogViscosity1373K
442900060939,Al,B,Ca,K,Mg,Na,O,P,Si,X,X,X,X,X,X,X,X,0.005000000000000001,0.02064,0.038,0.0026,0.0223,0.1038,0.5892980952380952,0.0012285714285714285,0.21713333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,1.8018548488616943,LogViscosity1373K
4008000472477,Al,Ba,Ca,La,Nb,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,0.0050405040504050425,0.07560756075607561,0.04515451545154516,0.004000400040004,0.005914877202005914,0.6191242933817191,0.19341934193419344,0.0203020302030203,0.024002400240023997,0.007434076741007435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.5178985595703125,LogViscosity1373K
4008000472479,Al,Ba,Ca,La,Nb,O,Si,Sr,Ti,Zn,Zr,X,X,X,X,X,X,0.00508050805080508,0.0591059105910591,0.0454045404540454,0.007200720072007201,0.005943451488005944,0.6133718133718131,0.18008467513418006,0.0204020402040204,0.02413574690802413,0.0318031803180318,0.007467413408007467,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.08380138874054,LogViscosity1373K
4008000472481,Al,Ba,Ca,La,Nb,O,Si,Sr,Ti,Zn,Zr,X,X,X,X,X,X,0.0051199999999999996,0.07644999999999998,0.04569999999999999,0.004039999999999999,0.0059714285714285685,0.6132352380952379,0.18113333333333329,0.020549999999999995,0.02426666666666666,0.015999999999999997,0.007533333333333329,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.235333800315857,LogViscosity1373K
4008000472485,Al,Ba,Ca,La,Nb,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,0.00512,0.0797,0.05370000000000001,0.007280000000000002,0.006000000000000001,0.6128500000000001,0.1965666666666667,0.02485,0.013466666666666668,0.0004666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.3509923219680786,LogViscosity1373K
4008000472469,Al,Ba,Ca,La,Nb,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,0.005120512051205121,0.0764076407640764,0.045654565456545664,0.0040404040404040395,0.005972025774005971,0.6186137661385185,0.18105143847718105,0.020502050205020498,0.035136847018035135,0.007500750075007498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.2195464372634888,LogViscosity1373K
4008000472478,Al,Ba,Ca,La,Nb,O,Si,Sr,Ti,Zn,Zr,X,X,X,X,X,X,0.0051600000000000005,0.06845,0.046,0.004079999999999999,0.00882857142857143,0.6161814285714285,0.18246666666666667,0.0207,0.02446666666666666,0.0161,0.007566666666666667,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.2048959732055664,LogViscosity1373K
4008000472487,Al,Ba,Ca,La,Nb,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,0.0051605160516051615,0.07070707070707072,0.04775477547754777,0.007560756075607561,0.006229194348006231,0.6188966515699189,0.188985565223189,0.02160216021602161,0.02526919358602527,0.007834116745007834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.441550970077514,LogViscosity1373K
4008000472470,Al,Ba,Ca,La,Nb,O,Si,Sr,Ti,Zr,X,X,X,X,X,X,X,0.0051605160516051615,0.07730773077307733,0.046204620462046216,0.004080408040804082,0.008858028660008859,0.6185147086137186,0.18311831183118316,0.02075207520752076,0.035536887022035536,0.0004667133380004668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1373K,1373,2.0200257301330566,LogViscosity1373K
