,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,prop_name,t,prop_val,prop_id
245400033985,Ba,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.007250000000000001,0.052333333333333336,0.0398,0.60825,0.029800000000000007,0.2625666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.9556379318237305,LogViscosity1173K
245400033986,Ba,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.007450745074507451,0.027002700270027002,0.04107077374404107,0.6164616461646164,0.04105410541054106,0.2669600293362669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.160553932189941,LogViscosity1173K
245400033987,Ba,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.00765,0.055266666666666665,0.0252,0.6098833333333333,0.042,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.041811943054198,LogViscosity1173K
245400033988,Ba,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.017,0.0264,0.04006666666666665,0.6177499999999998,0.030049999999999993,0.2687333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.385472774505615,LogViscosity1173K
245400033989,Ba,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.0174,0.05393333333333332,0.04099999999999999,0.6031499999999999,0.030749999999999993,0.2537666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.5751490592956543,LogViscosity1173K
245400033990,Ba,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.007649235076492351,0.05532780055327802,0.0420624604206246,0.6014065260140652,0.042045795420457964,0.2515081825150818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.3107752799987797,LogViscosity1173K
245400033991,Ba,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.018000000000000002,0.02786666666666666,0.0424,0.6114166666666667,0.042350000000000006,0.2579666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.88767147064209,LogViscosity1173K
245400033992,Ba,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.0184018401840184,0.05707237390405706,0.026002600260026005,0.6045437877121045,0.04335433543354334,0.2506250625062506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.774840831756592,LogViscosity1173K
245400033993,Ba,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.01845,0.05713333333333333,0.0434,0.5957833333333332,0.0434,0.2418333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.285954475402832,LogViscosity1173K
245500033994,Ba,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.009800000000000005,0.04253333333333335,0.03233333333333334,0.6147333333333334,0.033700000000000015,0.2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.213002681732179,LogViscosity1173K
245500033995,Ba,K,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,X,0.012300000000000002,0.05080000000000002,0.028466666666666668,0.6122166666666666,0.032150000000000005,0.2640666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.151020050048828,LogViscosity1173K
251700034664,Al,K,Mn,Na,O,Pb,Sb,Si,X,X,X,X,X,X,X,X,X,0.006120244809792394,0.03833486672800246,0.0010500420016800673,0.05426883742016348,0.6075769697454566,0.03410136405456219,0.0003040121604864195,0.2582436630798566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.693548202514648,LogViscosity1173K
258300035500,Al,Ca,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.09887999999999998,0.1238,0.6089199999999999,0.1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,9.742772102355957,LogViscosity1173K
258300035501,Al,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.09523999999999999,0.11285,0.005266666666666667,0.6105433333333332,0.17609999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,9.4899320602417,LogViscosity1173K
258300035502,Al,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.07848000000000001,0.06885,0.037733333333333334,0.61177,0.20316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,8.85419464111328,LogViscosity1173K
258300035503,Al,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.06920000000000003,0.0501,0.047,0.6149333333333333,0.21876666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,8.930008888244627,LogViscosity1173K
258300035504,Al,Ca,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.05384,0.012699999999999998,0.07313333333333333,0.6168933333333333,0.2434333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,9.520694732666016,LogViscosity1173K
258300035505,Al,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,0.048880000000000014,0.0838,0.61662,0.2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,10.287906646728516,LogViscosity1173K
258900035530,Al,Ca,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.00048,0.05435,0.0005333333333333334,0.07793333333333333,0.6092366666666665,0.2574666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.336933135986328,LogViscosity1173K
258900035531,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.02004,0.0579,0.0098,0.0129,0.07173333333333333,0.5989599999999999,0.22866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.763460159301758,LogViscosity1173K
258900035532,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0146,0.06605,0.017599999999999998,0.0057,0.07053333333333334,0.59625,0.22926666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.383256435394287,LogViscosity1173K
258900035533,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00968,0.0528,0.027333333333333328,0.0165,0.07213333333333333,0.59222,0.2293333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.2067813873291025,LogViscosity1173K
258900035534,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0054399999999999995,0.06165,0.0362,0.0096,0.06986666666666666,0.5889766666666667,0.2282666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.903354644775391,LogViscosity1173K
258900035535,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00964096409640964,0.07155715571557156,6.667333400006666e-05,0.0138013801380138,0.07694102743607692,0.598103143647698,0.22988965563222985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.385877132415772,LogViscosity1173K
258900035536,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00528,0.05495,0.011199999999999998,0.00585,0.08173333333333332,0.5990533333333333,0.2419333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.174683570861816,LogViscosity1173K
258900035537,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00084,0.06375,0.01893333333333333,0.016200000000000003,0.0784,0.59121,0.2306666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.7812108993530273,LogViscosity1173K
258900035538,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.017560000000000003,0.04769999999999998,0.02693333333333333,0.0093,0.07633333333333334,0.5931066666666667,0.2290666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.334611892700194,LogViscosity1173K
258900035539,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.01192,0.05075,0.033733333333333324,0.05075,0.06886666666666666,0.5795466666666665,0.20443333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.9931697845458975,LogViscosity1173K
258900035540,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.01764,0.0645,0.00013333333333333334,0.0049,0.08426666666666667,0.5983933333333333,0.23016666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.531203269958496,LogViscosity1173K
258900035541,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.01292,0.04805,0.009999999999999998,0.0175,0.08333333333333333,0.5959966666666666,0.2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.370651245117188,LogViscosity1173K
258900035542,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00812,0.0584,0.01873333333333333,0.00915,0.08426666666666666,0.5912966666666666,0.2300333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.9434566497802734,LogViscosity1173K
258900035543,Al,Ca,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.0054800000000000005,0.0667,0.028399999999999995,0.08306666666666666,0.5877866666666666,0.2285666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.7325716018676762,LogViscosity1173K
258900035544,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.05275000000000001,0.03793333333333334,0.01285,0.08386666666666667,0.5839000000000001,0.2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.5713510513305664,LogViscosity1173K
258900035545,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.005240000000000001,0.05929999999999998,0.00019999999999999996,0.016799999999999992,0.09099999999999997,0.5948266666666666,0.2326333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.040908336639403,LogViscosity1173K
258900035546,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0004000000000000001,0.06940000000000003,0.010466666666666671,0.008150000000000001,0.08960000000000001,0.5907166666666668,0.23126666666666676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.769286155700684,LogViscosity1173K
258900035547,Al,Ca,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.01768,0.0528,0.019533333333333337,0.09086666666666668,0.59092,0.2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.1080827713012695,LogViscosity1173K
258900035548,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.012440000000000001,0.0584,0.0274,0.01325,0.08519999999999996,0.58441,0.2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.8754630088806152,LogViscosity1173K
258900035549,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0088,0.0478,0.03626666666666666,0.0055000000000000005,0.0904,0.5841,0.2271333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.7307071685791016,LogViscosity1173K
258900035550,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.013039999999999996,0.05315,6.666666666666667e-05,0.00945,0.10046666666666662,0.5933599999999999,0.23046666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.179516315460205,LogViscosity1173K
258900035551,Al,Ca,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.01004,0.06195,0.01046666666666667,0.09673333333333334,0.5907433333333333,0.23006666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.903231143951416,LogViscosity1173K
258900035552,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00468046804680468,0.04820482048204821,0.01906857352401907,0.013201320132013205,0.09794312764609794,0.5869120245357868,0.22998966563323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.686039447784424,LogViscosity1173K
258900035553,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0009199999999999999,0.05785,0.02786666666666666,0.0041,0.0968,0.58353,0.2289333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.435225009918213,LogViscosity1173K
258900035554,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.016560000000000002,0.0614,0.03373333333333333,0.0154,0.08873333333333333,0.5770733333333333,0.2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.7221956253051762,LogViscosity1173K
258900035555,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0051600000000000005,0.05425,0.010666666666666666,0.0149,0.0728,0.6010233333333334,0.2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.380582809448241,LogViscosity1173K
258900035556,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.005680000000000001,0.04515,0.02973333333333333,0.0097,0.07946666666666666,0.5928366666666667,0.2374333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.9873762130737305,LogViscosity1173K
258900035557,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0048,0.0602,0.0003333333333333333,0.0049,0.08406666666666665,0.6019666666666668,0.24373333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.2872653007507315,LogViscosity1173K
258900035558,Al,Ca,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.005200000000000002,0.04860000000000001,0.020133333333333336,0.09166666666666667,0.5937000000000001,0.24070000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.8834857940673833,LogViscosity1173K
258900035559,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00556,0.05665,0.03453333333333333,0.0167,0.09053333333333333,0.5787566666666666,0.21726666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.5030479431152344,LogViscosity1173K
264500032914,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.00224,0.09596,0.0336,0.6335,0.2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,5.044621467590332,LogViscosity1173K
264500032915,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.00468,0.09536,0.03293333333333333,0.6335266666666666,0.2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.263312816619873,LogViscosity1173K
264500032916,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.006880000000000001,0.0942,0.03293333333333333,0.6333533333333333,0.23263333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,5.044376850128174,LogViscosity1173K
264500032917,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.0088,0.0962,0.03413333333333333,0.6320999999999999,0.22876666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,4.41615104675293,LogViscosity1173K
264500032918,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01348,0.09608,0.0344,0.6312066666666667,0.22483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,5.244608879089356,LogViscosity1173K
264500032919,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.01708170817081708,0.09668966896689672,0.034670133680034666,0.6303697036370304,0.2211887855452212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,5.108122825622559,LogViscosity1173K
264500032920,Al,B,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.021519999999999997,0.0974,0.0348,0.6294466666666666,0.21683333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,5.905846118927003,LogViscosity1173K
271200001026,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.17053333333333334,0.5814,0.24806666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.023467540740967,LogViscosity1173K
271200001027,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.18100000000000002,0.5761666666666666,0.2428333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.0520715713500977,LogViscosity1173K
271200001028,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1893333333333333,0.5720000000000001,0.23866666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.9665348529815687,LogViscosity1173K
271200001029,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2038,0.5647666666666666,0.2314333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.8326001167297363,LogViscosity1173K
271200001030,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.21173333333333333,0.5608,0.22746666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.7392020225524902,LogViscosity1173K
271200001031,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.21293333333333334,0.5602,0.22686666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.64534330368042,LogViscosity1173K
271200001032,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2168,0.5582666666666667,0.22493333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.5573549270629883,LogViscosity1173K
271200001033,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2205333333333333,0.5564,0.22306666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.4454576969146733,LogViscosity1173K
271200001034,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.22406666666666664,0.5546333333333333,0.2213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.437617778778076,LogViscosity1173K
271200001035,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2334,0.5499666666666666,0.2166333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.531134605407715,LogViscosity1173K
271200001036,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2392,0.5470666666666667,0.21373333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.4701218605041504,LogViscosity1173K
271200001037,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.24266666666666664,0.5453333333333333,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.4169094562530518,LogViscosity1173K
271200001038,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2494,0.5419666666666667,0.20863333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.402400016784668,LogViscosity1173K
271300001043,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1666,0.5833666666666667,0.2500333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.2381954193115234,LogViscosity1173K
271300001044,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1992,0.5670666666666667,0.2337333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.881852388381958,LogViscosity1173K
271300001045,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.23026666666666665,0.5515333333333333,0.2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.5738959312438965,LogViscosity1173K
271300001046,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2677333333333333,0.5328,0.19946666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.233302354812622,LogViscosity1173K
271400001049,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.14266666666666666,0.5953333333333333,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.5464658737182617,LogViscosity1173K
271400001050,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.16199999999999998,0.5856666666666666,0.2523333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.291126251220703,LogViscosity1173K
271400001051,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.16799999999999998,0.5826666666666667,0.2493333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.219470500946045,LogViscosity1173K
271400001053,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.17466666666666664,0.5793333333333334,0.24600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.1757078170776367,LogViscosity1173K
271400001054,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.18533333333333332,0.574,0.24066666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.06409215927124,LogViscosity1173K
271400001055,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.19399999999999998,0.5696666666666667,0.2363333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.9761180877685542,LogViscosity1173K
271400001056,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.2073333333333333,0.5630000000000001,0.2296666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.8392429351806636,LogViscosity1173K
271400001057,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.21466666666666667,0.5593333333333332,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.760306835174561,LogViscosity1173K
271400001058,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.21666666666666667,0.5583333333333333,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.737457275390625,LogViscosity1173K
271400001061,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.228,0.5526666666666666,0.2193333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.6574475765228267,LogViscosity1173K
271400001062,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.24,0.5466666666666666,0.21333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.5659425258636475,LogViscosity1173K
271400001063,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.26,0.5366666666666666,0.2033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,2.3368372917175293,LogViscosity1173K
271700001071,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.174,0.5796666666666667,0.2463333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1173K,1173,3.171863079071045,LogViscosity1173K
